company_name,project_id,project_name,estimated_value_low,estimated_value_base,estimated_value_high,confidence_adjusted_value_low,confidence_adjusted_value_base,confidence_adjusted_value_high,value_pathway,financial_driver,metric_name,currency,revenue,ebit,ebit_margin,wacc,estimated_cost_usd,evidence_level,stage,status,country,country_iso3,intervention_type,value_to_cost_ratio_base
MC Retail,WWF-NBS-008,Terracing & Contour Farming Transition — UK,1656782.1,3817346.98,7541091.35,1351830.642,3122543.0732,6168779.309,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|input_cost_saved,hectares_under_practice|runoff_reduction_percent|sediment_tons_avoided,EUR,1800.0,74.0,0.041,4.1,2903099,high,proposed,active,UK,GBR,terracing_contour_farming,1.0755895934654658
MC Retail,WWF-NBS-004,Slope Stabilization Terracing — Chile,1774917.4,4342591.32,8807510.9,1181839.064,2890832.7152,5863824.724,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,EUR,1800.0,74.0,0.041,4.1,990178,medium,proposed,active,Chile,CHL,terracing_contour_farming,2.9195081239938676
MC Retail,WWF-NBS-019,Watershed Reforestation Program — USA,1374027.656,3514807.312,6675814.624,958870.925965,2454151.12193,4659345.24386,cost_reduction|revenue,ecosystem_service_value|premium_market_access|water_cost_saved,hectares_restored|m3_water_recharged|species_richness_change,EUR,1800.0,74.0,0.041,4.1,1511270,medium,pilot,active,USA,USA,watershed_reforestation,1.6238998471021062
MC Retail,WWF-NBS-017,Riparian Buffer Restoration — Chile,1219846.22,2996698.148,5570051.68,994901.2473,2440512.07812,4507091.3532,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,EUR,1800.0,74.0,0.041,4.1,2171404,high,proposed,active,Chile,CHL,riparian_buffer_restoration,1.1239327541627446
MC Retail,WWF-NBS-013,Stakeholder Water Stewardship Platform — Italy,1111002.7,2687505.4,5555016.2,778151.854,1882378.708,3890761.1240000003,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,EUR,1800.0,74.0,0.041,4.1,3782843,medium,proposed,active,Italy,ITA,watershed_governance_program,0.4976095248996588
MC Retail,WWF-NBS-011,Terracing & Contour Farming Transition — Chile,1304307.4,3060713.32,6143525.9,663027.42,1555017.3560000001,3123695.97,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,EUR,1800.0,74.0,0.041,4.1,1173059,low,pilot,planned,Chile,CHL,terracing_contour_farming,1.325608819334748
MC Retail,WWF-NBS-007,Wetland Treatment System — Spain,1386266.045,3411893.648,6393642.58,629262.35955,1548172.89392,2896495.6982,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,EUR,1800.0,74.0,0.041,4.1,828014,low,proposed,active,Spain,,constructed_wetlands,1.8697424124712867
MC Retail,WWF-NBS-006,Stakeholder Water Stewardship Platform — Australia,669900.0,1817200.0,3979300.0,547884.0,1481907.0,3239208.0,avoided_loss|capital_market,community_conflict_cost_avoided|regulatory_penalty_avoided|reputation_financing_signal,compliance_rate_percent|conflict_incidents_reduced|stakeholders_engaged,EUR,1800.0,74.0,0.041,4.1,1231126,high,pilot,planned,Australia,,watershed_governance_program,1.2037005148132685
MC Retail,WWF-NBS-005,Watershed Governance & Coordination — Canada,727402.7,1822205.4,3891816.2,580792.241,1455574.482,3109543.446,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|regulatory_penalty_avoided,compliance_rate_percent|conflict_incidents_reduced|governance_score_improvement,EUR,1800.0,74.0,0.041,4.1,2472019,high,scaling,active,Canada,CAN,watershed_governance_program,0.5888201029199209
MC Retail,WWF-NBS-020,Wetland Treatment System — USA,752499.51,1649262.984,2879392.04,616316.0813,1344962.0077199999,2353439.7397,capital_market|cost_reduction,dredging_maintenance_saved|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|kg_nitrogen_reduced|sediment_tons_avoided,EUR,1800.0,74.0,0.041,4.1,2754115,high,pilot,active,USA,USA,constructed_wetlands,0.48834634999627824
MC Retail,WWF-NBS-003,Wetland Treatment System — Canada,596097.175,1463663.76,2714721.1,300462.88440000004,737672.72776,1367481.6496000001,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,EUR,1800.0,74.0,0.041,4.1,2081672,low,proposed,active,Canada,CAN,constructed_wetlands,0.3543654945447698
MC Retail,WWF-NBS-001,Water Rights & Governance Strengthening — Chile,270002.7,660005.4,1350016.2,116761.206,285502.412,583807.236,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,EUR,1800.0,74.0,0.041,4.1,2451175,low,proposed,active,Chile,CHL,watershed_governance_program,0.11647573592256776
MC Retail,WWF-NBS-012,Artificial Wetlands Initiative — Chile,145094.1,339709.06,676134.45,88846.379,207136.9146,412138.0945,capital_market|cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|esg_re_rating_value,biodiversity_index_change|hectares_restored|sediment_tons_avoided,EUR,1800.0,74.0,0.041,4.1,2618359,medium,proposed,active,Chile,CHL,constructed_wetlands,0.07910944014934544
MC Retail,WWF-NBS-016,Riparian Greenbelt Program — Chile,47840.235,117725.88399999999,220448.74,32603.73795,80254.03708,150461.7418,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,EUR,1800.0,74.0,0.041,4.1,2140839,medium,proposed,active,Chile,CHL,riparian_buffer_restoration,0.03748718940564891
Metalsa,WWF-NBS-018,Watershed Reforestation Program — Spain,6111648.5,11483328.75,20471432.0,2855872.94,5283673.87,9356249.151999999,revenue,carbon_value|ecosystem_service_value|premium_market_access,hectares_restored|species_richness_change|tco2e_sequestered,MXN,42000.0,3360.0,0.08,10.3,2906628,low,scaling,planned,Spain,,watershed_reforestation,1.81780188933706
Metalsa,WWF-NBS-010,Riparian Greenbelt Program — Chile,3200435.72,7368980.108,13853310.78,2259042.11815,5189330.59636,9773218.3691,cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|water_treatment_cost_saved,hectares_restored|kg_nitrogen_reduced|sediment_tons_avoided,MXN,42000.0,3360.0,0.08,10.3,3571408,medium,pilot,active,Chile,CHL,riparian_buffer_restoration,1.4530209363813935
Metalsa,WWF-NBS-002,Low-Till & Cover Crops Initiative — USA,3034028.1,6324371.35,11900663.5,2059900.4449999998,4352412.3075,8235634.845,cost_reduction|revenue,carbon_value|input_cost_saved|water_and_energy_saved,hectares_under_practice|soil_carbon_increase_tons|water_use_efficiency_gain,MXN,42000.0,3360.0,0.08,10.3,2340495,medium,proposed,active,USA,USA,regenerative_agriculture,1.859611880179193
Metalsa,WWF-NBS-009,Low-Till & Cover Crops Initiative — UK,2668858.8,6121275.8,11943998.5,1747251.072,4009658.192,7824508.24,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,MXN,42000.0,3360.0,0.08,10.3,2568532,medium,scaling,active,UK,GBR,regenerative_agriculture,1.561069977714897
Metalsa,WWF-NBS-015,Slope Stabilization Terracing — Italy,2485244.3,5825599.74,11815805.05,1713181.2259999998,4005639.2068,8128226.791,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,MXN,42000.0,3360.0,0.08,10.3,3645948,medium,pilot,planned,Italy,ITA,terracing_contour_farming,1.0986550567369584
Metalsa,WWF-NBS-014,Low-Till & Cover Crops Initiative — USA,1688429.5999999999,3926622.5999999996,7680639.5,1395333.684,3246260.2639999995,6350260.18,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,MXN,42000.0,3360.0,0.08,10.3,3511550,high,scaling,active,USA,USA,regenerative_agriculture,0.9244522401788383
Metalsa,WWF-NBS-008,Terracing & Contour Farming Transition — UK,1656782.1,3817346.98,7541091.35,1351830.642,3122543.0732,6168779.309,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|input_cost_saved,hectares_under_practice|runoff_reduction_percent|sediment_tons_avoided,MXN,42000.0,3360.0,0.08,10.3,2903099,high,proposed,active,UK,GBR,terracing_contour_farming,1.0755895934654658
Metalsa,WWF-NBS-004,Slope Stabilization Terracing — Chile,1774917.4,4342591.32,8807510.9,1181839.064,2890832.7152,5863824.724,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,MXN,42000.0,3360.0,0.08,10.3,990178,medium,proposed,active,Chile,CHL,terracing_contour_farming,2.9195081239938676
Metalsa,WWF-NBS-019,Watershed Reforestation Program — USA,1374027.656,3514807.312,6675814.624,958870.925965,2454151.12193,4659345.24386,cost_reduction|revenue,ecosystem_service_value|premium_market_access|water_cost_saved,hectares_restored|m3_water_recharged|species_richness_change,MXN,42000.0,3360.0,0.08,10.3,1511270,medium,pilot,active,USA,USA,watershed_reforestation,1.6238998471021062
Metalsa,WWF-NBS-017,Riparian Buffer Restoration — Chile,1219906.52,2996879.048,5570534.08,994951.2963,2440662.22512,4507491.7452,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,MXN,42000.0,3360.0,0.08,10.3,2171404,high,proposed,active,Chile,CHL,riparian_buffer_restoration,1.1240019015899392
Metalsa,WWF-NBS-013,Stakeholder Water Stewardship Platform — Italy,1111063.0,2687626.0,5555378.0,778193.26,1882461.52,3891009.56,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,MXN,42000.0,3360.0,0.08,10.3,3782843,medium,proposed,active,Italy,ITA,watershed_governance_program,0.4976314163712319
Metalsa,WWF-NBS-011,Terracing & Contour Farming Transition — Chile,1304307.4,3060713.32,6143525.9,663027.42,1555017.3560000001,3123695.97,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,MXN,42000.0,3360.0,0.08,10.3,1173059,low,pilot,planned,Chile,CHL,terracing_contour_farming,1.325608819334748
Metalsa,WWF-NBS-007,Wetland Treatment System — Spain,1386386.645,3412134.848,6394245.58,629324.66955,1548297.5139199998,2896807.2482,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,MXN,42000.0,3360.0,0.08,10.3,828014,low,proposed,active,Spain,,constructed_wetlands,1.8698929171728977
Metalsa,WWF-NBS-006,Stakeholder Water Stewardship Platform — Australia,669900.0,1817200.0,3979300.0,547884.0,1481907.0,3239208.0,avoided_loss|capital_market,community_conflict_cost_avoided|regulatory_penalty_avoided|reputation_financing_signal,compliance_rate_percent|conflict_incidents_reduced|stakeholders_engaged,MXN,42000.0,3360.0,0.08,10.3,1231126,high,pilot,planned,Australia,,watershed_governance_program,1.2037005148132685
Metalsa,WWF-NBS-005,Watershed Governance & Coordination — Canada,727463.0,1822326.0,3892178.0,580842.29,1455674.58,3109843.7399999998,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|regulatory_penalty_avoided,compliance_rate_percent|conflict_incidents_reduced|governance_score_improvement,MXN,42000.0,3360.0,0.08,10.3,2472019,high,scaling,active,Canada,CAN,watershed_governance_program,0.5888605953271395
Metalsa,WWF-NBS-020,Wetland Treatment System — USA,752620.11,1649504.184,2879995.04,616414.9733,1345159.7917199999,2353934.1996999998,capital_market|cost_reduction,dredging_maintenance_saved|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|kg_nitrogen_reduced|sediment_tons_avoided,MXN,42000.0,3360.0,0.08,10.3,2754115,high,pilot,active,USA,USA,constructed_wetlands,0.48841816399097343
Metalsa,WWF-NBS-003,Wetland Treatment System — Canada,596217.775,1463904.96,2715324.1,300516.7524,737780.4637600001,1367750.9896,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,MXN,42000.0,3360.0,0.08,10.3,2081672,low,proposed,active,Canada,CAN,constructed_wetlands,0.3544172490959191
Metalsa,WWF-NBS-001,Water Rights & Governance Strengthening — Chile,270063.0,660126.0,1350378.0,116788.14,285556.28,583968.84,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,MXN,42000.0,3360.0,0.08,10.3,2451175,low,proposed,active,Chile,CHL,watershed_governance_program,0.11649771232164167
Metalsa,WWF-NBS-012,Artificial Wetlands Initiative — Chile,145214.7,339950.26,676737.45,88932.407,207308.9706,412568.2345,capital_market|cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|esg_re_rating_value,biodiversity_index_change|hectares_restored|sediment_tons_avoided,MXN,42000.0,3360.0,0.08,10.3,2618359,medium,proposed,active,Chile,CHL,constructed_wetlands,0.07917515153575197
Metalsa,WWF-NBS-016,Riparian Greenbelt Program — Chile,47900.535,117906.784,220931.14,32646.95295,80383.68208,150807.4618,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,MXN,42000.0,3360.0,0.08,10.3,2140839,medium,proposed,active,Chile,CHL,riparian_buffer_restoration,0.03754774743920491
Musholm A/S,WWF-NBS-018,Watershed Reforestation Program — Spain,6111648.5,11483328.75,20471432.0,2855872.94,5283673.87,9356249.151999999,revenue,carbon_value|ecosystem_service_value|premium_market_access,hectares_restored|species_richness_change|tco2e_sequestered,DKK,520.0,47.0,0.09,11.1,2906628,low,scaling,planned,Spain,,watershed_reforestation,1.81780188933706
Musholm A/S,WWF-NBS-010,Riparian Greenbelt Program — Chile,3200435.72,7368980.108,13853310.78,2259042.11815,5189330.59636,9773218.3691,cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|water_treatment_cost_saved,hectares_restored|kg_nitrogen_reduced|sediment_tons_avoided,DKK,520.0,47.0,0.09,11.1,3571408,medium,pilot,active,Chile,CHL,riparian_buffer_restoration,1.4530209363813935
Musholm A/S,WWF-NBS-002,Low-Till & Cover Crops Initiative — USA,3034028.1,6324371.35,11900663.5,2059900.4449999998,4352412.3075,8235634.845,cost_reduction|revenue,carbon_value|input_cost_saved|water_and_energy_saved,hectares_under_practice|soil_carbon_increase_tons|water_use_efficiency_gain,DKK,520.0,47.0,0.09,11.1,2340495,medium,proposed,active,USA,USA,regenerative_agriculture,1.859611880179193
Musholm A/S,WWF-NBS-009,Low-Till & Cover Crops Initiative — UK,2668734.36,6121026.92,11943376.299999999,1747172.6748,4009501.3976,7824116.254,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,DKK,520.0,47.0,0.09,11.1,2568532,medium,scaling,active,UK,GBR,regenerative_agriculture,1.5610089333518133
Musholm A/S,WWF-NBS-015,Slope Stabilization Terracing — Italy,2485244.3,5825599.74,11815805.05,1713181.2259999998,4005639.2068,8128226.791,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,DKK,520.0,47.0,0.09,11.1,3645948,medium,pilot,planned,Italy,ITA,terracing_contour_farming,1.0986550567369584
Musholm A/S,WWF-NBS-014,Low-Till & Cover Crops Initiative — USA,1688305.16,3926373.7199999997,7680017.3,1395227.91,3246048.716,6349731.3100000005,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,DKK,520.0,47.0,0.09,11.1,3511550,high,scaling,active,USA,USA,regenerative_agriculture,0.9243919966966154
Musholm A/S,WWF-NBS-008,Terracing & Contour Farming Transition — UK,1656782.1,3817346.98,7541091.35,1351830.642,3122543.0732,6168779.309,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|input_cost_saved,hectares_under_practice|runoff_reduction_percent|sediment_tons_avoided,DKK,520.0,47.0,0.09,11.1,2903099,high,proposed,active,UK,GBR,terracing_contour_farming,1.0755895934654658
Musholm A/S,WWF-NBS-004,Slope Stabilization Terracing — Chile,1774917.4,4342591.32,8807510.9,1181839.064,2890832.7152,5863824.724,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,DKK,520.0,47.0,0.09,11.1,990178,medium,proposed,active,Chile,CHL,terracing_contour_farming,2.9195081239938676
